Discipline,FC Number,MDD-HC,BIP-HC,SCZ-HC,Combined ES,Title,Net1,Net2,Net3,SigNum,MetaES
,2094,0.062,0.075,0.018,0.001,Rt_CONa_PFCl-Lt_VSNp_Striate,-0.06240324,-0.07528203,0.017557668,0,-0.037410414
,2095,0.130,0.182,0.075,0.001,Rt_CONa_PFCl-Lt_VSNp_ExStrInf,-0.130278703,-0.181767574,-0.074930354,0,-0.127993513
,2096,0.299,0.081,0.062,0.001,Rt_CONa_PFCl-Lt_VSNp_ExStrSup,-0.298737727,-0.081148502,-0.061849737,0,-0.145857293
,2097,0.224,0.091,0.104,0.001,Rt_CONa_PFCl-Rt_VSNc_Striate,-0.224127234,-0.090703449,-0.103513899,0,-0.137225083
,2098,0.077,0.028,0.110,0.001,Rt_CONa_PFCl-Rt_VSNc_ExStr,-0.076503262,-0.028261124,-0.10950467,0,-0.072427673
,2099,0.258,0.306,0.091,0.001,Rt_CONa_PFCl-Rt_VSNp_Striate,-0.258479133,-0.305905087,-0.091081274,0,-0.217547735
,2100,0.003,0.259,0.046,0.001,Rt_CONa_PFCl-Rt_VSNp_ExStrInf,-0.002631312,-0.25860422,-0.045549396,0,-0.102688703
,2101,0.221,0.076,0.005,0.001,Rt_CONa_PFCl-Rt_VSNp_ExStrSup,-0.221444085,-0.07573603,0.004601774,0,-0.09642208
,2102,0.003,0.030,0.059,0.001,Rt_CONa_PFCl-Lt-Accm,-0.003001462,-0.030030365,-0.059075447,0,-0.032702565
,2103,0.065,0.170,0.180,0.001,Rt_CONa_PFCl-Rt-Accm,-0.065383653,-0.169766695,-0.179501577,0,-0.138930492
,2104,0.207,0.005,0.009,0.001,Rt_CONa_PFCl-Lt-Amyg,0.206568704,-0.005487232,-0.009362979,0,0.062646437
,2105,0.171,0.068,0.164,0.001,Rt_CONa_PFCl-Rt-Amyg,0.170582346,0.068311553,0.164355077,0,0.133660917
,2106,0.004,0.192,0.005,0.001,Rt_CONa_PFCl-Lt-Caud,-0.003786028,-0.192326484,0.005384662,0,-0.063424571
,2107,0.218,0.289,0.111,0.001,Rt_CONa_PFCl-Rt-Caud,-0.217790728,-0.289146958,-0.111350545,0,-0.205100762
,2108,0.047,0.072,0.234,0.001,Rt_CONa_PFCl-Lt-Hipp,0.04737241,-0.072481095,-0.234481983,0,-0.087828348
,2109,0.050,0.027,0.100,0.001,Rt_CONa_PFCl-Rt-Hipp,0.049796137,-0.027360375,-0.100405429,0,-0.029389793
,2110,0.185,0.026,0.010,0.001,Rt_CONa_PFCl-Lt-Pall,-0.18464701,-0.025884699,-0.009949511,0,-0.072430338
,2111,0.040,0.044,0.134,0.001,Rt_CONa_PFCl-Rt-Pall,0.040258541,-0.043842744,-0.134209261,0,-0.046971604
,2112,0.256,0.413,0.478,0.001,Rt_CONa_PFCl-Lt-Puta,-0.255647061,-0.413161303,-0.47805523,0,-0.383280232
,2113,0.373,0.469,0.473,0.001,Rt_CONa_PFCl-Rt-Puta,-0.373311265,-0.469028085,-0.47304314,0,-0.439943354
,2114,0.277,0.331,0.444,0.001,Rt_CONa_PFCl-Lt-Thal,0.277262455,0.330531887,0.444394962,0,0.351977152
,2115,0.348,0.300,0.482,0.001,Rt_CONa_PFCl-Rt-Thal,0.347847563,0.299844312,0.482493693,0,0.377263749
,2116,0.151,0.161,0.169,0.001,Rt_CONa_Cinga-Rt_CONb_Temp,0.150754769,-0.161189353,-0.169255472,0,-0.060532769
,2117,0.062,0.191,0.025,0.001,Rt_CONa_Cinga-Rt_CONb_IPL,-0.062032118,-0.19058565,-0.025078018,0,-0.092743372
,2118,0.068,0.074,0.211,0.001,Rt_CONa_Cinga-Rt_CONb_PFCld,-0.067791147,-0.073554354,-0.211390471,0,-0.11855699
,2119,0.137,0.155,0.254,0.001,Rt_CONa_Cinga-Rt_CONb_PFClv,-0.136823374,-0.154596817,-0.253619655,0,-0.183166124
,2120,0.343,0.079,0.206,0.001,Rt_CONa_Cinga-Rt_CONb_PFCmp,-0.342887841,-0.079203925,-0.205819072,0,-0.209066374
,2121,0.290,0.273,0.220,0.001,Rt_CONa_Cinga-Rt_CONc_pCun,-0.289767588,-0.273299501,-0.219567342,0,-0.258502114
,2122,0.019,0.191,0.054,0.001,Rt_CONa_Cinga-Rt_CONc_Cingp,-0.01947472,0.19114923,0.054053365,0,0.07584586
,2123,0.139,0.293,0.105,0.001,Rt_CONa_Cinga-Lt_DMNa_IPL,-0.13911161,-0.29258648,-0.105138037,0,-0.178941154
,2124,0.154,0.315,0.180,0.001,Rt_CONa_Cinga-Lt_DMNa_PFCd,-0.153717714,-0.315251517,-0.179700674,0,-0.216610945
,2125,0.053,0.245,0.187,0.001,Rt_CONa_Cinga-Lt_DMNa_PCC,-0.053335618,-0.244793632,-0.186629186,0,-0.162330824
,2126,0.020,0.192,0.073,0.001,Rt_CONa_Cinga-Lt_DMNa_PFCm,-0.019974923,-0.191759989,-0.07263066,0,-0.095544912
,2127,0.029,0.251,0.154,0.001,Rt_CONa_Cinga-Lt_DMNb_Temp,0.029350742,-0.25132785,-0.153579385,0,-0.125802949
,2128,0.021,0.165,0.106,0.001,Rt_CONa_Cinga-Lt_DMNb_IPL,-0.021062492,-0.164723973,-0.105690214,0,-0.098896301
,2129,0.111,0.031,0.143,0.001,Rt_CONa_Cinga-Lt_DMNb_PFCd,0.111484495,-0.031291268,-0.143207164,0,-0.022106752
,2130,0.232,0.292,0.343,0.001,Rt_CONa_Cinga-Lt_DMNb_PFCl,-0.23178237,-0.291688885,-0.342980573,0,-0.290963254
,2131,0.077,0.130,0.251,0.001,Rt_CONa_Cinga-Lt_DMNb_PFCv,-0.077165506,-0.13036939,-0.251300843,0,-0.154445788
,2132,0.032,0.259,0.023,0.001,Rt_CONa_Cinga-Lt_DMNc_IPL,0.032496459,-0.258978482,-0.022980681,0,-0.083356311
,2133,0.002,0.298,0.058,0.001,Rt_CONa_Cinga-Lt_DMNc_Rsp,-0.002153578,-0.29839695,-0.057660168,0,-0.119893363
,2134,0.028,0.267,0.171,0.001,Rt_CONa_Cinga-Lt_DMNc_PHC,-0.028192763,-0.26712883,-0.170627194,0,-0.155961266
,2135,0.045,0.188,0.088,0.001,Rt_CONa_Cinga-Rt_DMNa_Temp,-0.045246205,-0.188478012,-0.088090538,0,-0.107576256
,2136,0.246,0.276,0.164,0.001,Rt_CONa_Cinga-Rt_DMNa_IPL,-0.245896664,-0.275880515,-0.164452955,0,-0.227751528
,2137,0.206,0.210,0.203,0.001,Rt_CONa_Cinga-Rt_DMNa_PFCd,-0.206200619,-0.209516322,-0.203065338,0,-0.206220883
,2138,0.152,0.277,0.163,0.001,Rt_CONa_Cinga-Rt_DMNa_PCC,-0.151702243,-0.276953073,-0.163347152,0,-0.197544259
,2139,0.126,0.392,0.330,0.001,Rt_CONa_Cinga-Rt_DMNb_PFCm,-0.125697344,-0.392341266,-0.329973893,0,-0.283768002
,2140,0.238,0.190,0.152,0.001,Rt_CONa_Cinga-Rt_DMNb_Temp,-0.238485131,-0.190215401,-0.152154986,0,-0.191816661
,2141,0.071,0.299,0.192,0.001,Rt_CONa_Cinga-Rt_DMNb_AntTemp,-0.070616787,-0.299416163,-0.19198191,0,-0.188188233
,2142,0.055,0.055,0.029,0.001,Rt_CONa_Cinga-Rt_DMNb_PFCd,-0.054979057,-0.054865781,-0.02942357,0,-0.044607416
,2143,0.007,0.010,0.113,0.001,Rt_CONa_Cinga-Rt_DMNb_PFCv,0.007491094,-0.009976967,-0.113272567,0,-0.04105523
,2144,0.070,0.337,0.266,0.001,Rt_CONa_Cinga-Rt_DMNc_IPL,-0.070049519,-0.337390817,-0.265619299,0,-0.224926428
,2145,0.188,0.429,0.151,0.001,Rt_CONa_Cinga-Rt_DMNc_Rsp,-0.18786743,-0.428695116,-0.150937149,0,-0.255972581
,2146,0.310,0.306,0.117,0.001,Rt_CONa_Cinga-Rt_DMNc_PHC,0.309977272,-0.305847249,-0.116500779,0,-0.037973099
,2147,0.181,0.016,0.034,0.001,Rt_CONa_Cinga-Lt_DANa_TempOcc,0.181343926,0.016378356,-0.034130385,0,0.053877203
,2148,0.065,0.053,0.112,0.001,Rt_CONa_Cinga-Lt_DANa_ParOcc,0.065382218,0.053113561,-0.112253698,0,0.001228343
,2149,0.054,0.202,0.102,0.001,Rt_CONa_Cinga-Lt_DANa_SPL,0.053535283,-0.201673516,-0.102078488,0,-0.083811284
,2150,0.032,0.007,0.066,0.001,Rt_CONa_Cinga-Lt_DANb_TempOcc,0.032182354,0.007340879,-0.065787031,0,-0.010679614
,2151,0.144,0.204,0.209,0.001,Rt_CONa_Cinga-Lt_DANb_PostC,0.144050355,-0.203844737,-0.209297867,0,-0.090108113
,2152,0.035,0.115,0.160,0.001,Rt_CONa_Cinga-Lt_DANb_FEF,0.034804032,-0.115054133,-0.160207636,0,-0.081298922
,2153,0.118,0.067,0.062,0.001,Rt_CONa_Cinga-Lt_DANb_PrCv,0.118393286,-0.06722594,-0.062286562,0,-0.004947593
,2154,0.178,0.034,0.168,0.001,Rt_CONa_Cinga-Rt_DANa_TempOcc,0.177826296,0.033953579,-0.167840137,0,0.014194156
,2155,0.069,0.098,0.137,0.001,Rt_CONa_Cinga-Rt_DANa_ParOcc,0.069490571,-0.098278995,-0.137252597,0,-0.056340973
,2156,0.060,0.288,0.100,0.001,Rt_CONa_Cinga-Rt_DANa_SPL,0.059933807,-0.287981422,-0.099764604,0,-0.109400959
,2157,0.062,0.199,0.245,0.001,Rt_CONa_Cinga-Rt_DANb_TempOcc,0.061914746,-0.199412311,-0.244911624,0,-0.128308775
,2158,0.321,0.057,0.103,0.001,Rt_CONa_Cinga-Rt_DANb_PostC,0.320731817,-0.056558146,-0.102558633,0,0.053511693
,2159,0.061,0.045,0.123,0.001,Rt_CONa_Cinga-Rt_DANb_FEF,-0.060743187,0.04508043,-0.122806569,0,-0.046622134
,2160,0.190,0.228,0.095,0.001,Rt_CONa_Cinga-Rt_DANb_PrCv,0.190461512,-0.22772744,-0.095270958,0,-0.04449832
,2161,0.362,0.020,0.005,0.001,Rt_CONa_Cinga-Lt_LMN_TempPole,0.362137189,-0.02021134,0.005195797,0,0.115203353
,2162,0.296,0.075,0.006,0.001,Rt_CONa_Cinga-Lt_LMN_OFC,0.296085419,0.07475285,0.005691698,0,0.124730289
,2163,0.218,0.056,0.082,0.001,Rt_CONa_Cinga-Rt_LMN_TempPole,0.217652711,-0.055834446,-0.081929754,0,0.025507705
,2164,0.392,0.036,0.017,0.001,Rt_CONa_Cinga-Rt_LMN_OFC,0.391607869,-0.03597898,-0.016962393,0,0.112339741
,2165,0.124,0.155,0.110,0.001,Rt_CONa_Cinga-Lt_SVNa_ParOper,0.124120877,0.154713431,-0.109933872,0,0.056113513
,2166,0.108,0.007,0.002,0.001,Rt_CONa_Cinga-Lt_SVNa_PrCv,0.107912706,-0.006528647,0.001923954,0,0.032568289
,2167,0.171,0.089,0.101,0.001,Rt_CONa_Cinga-Lt_SVNa_Ins,0.170658805,0.08851775,-0.100757922,0,0.052006219
,2168,0.186,0.015,0.045,0.001,Rt_CONa_Cinga-Lt_SVNa_ParMed,0.186442897,-0.015222654,-0.044701048,0,0.041220188
,2169,0.050,0.023,0.056,0.001,Rt_CONa_Cinga-Lt_SVNa_FrMed,-0.049759982,0.022665876,-0.055624493,0,-0.027891278
,2170,0.065,0.082,0.105,0.001,Rt_CONa_Cinga-Lt_SVNb_IPL,-0.065324556,-0.081505788,0.104742609,0,-0.013704262
,2171,0.116,0.129,0.017,0.001,Rt_CONa_Cinga-Lt_SVNb_PFCl,0.115561868,0.129060661,0.01650244,0,0.086288972
,2172,0.096,0.087,0.138,0.001,Rt_CONa_Cinga-Lt_SVNb_PFCv,0.09600937,0.086886063,-0.138060615,0,0.014358743
,2173,0.071,0.083,0.036,0.001,Rt_CONa_Cinga-Lt_SVNb_OFC,-0.071158595,-0.082515014,-0.036381066,0,-0.063095366
,2174,0.215,0.114,0.098,0.001,Rt_CONa_Cinga-Lt_SVNb_PFCmp,-0.215101233,0.113681195,-0.098440621,0,-0.066284621
,2175,0.185,0.103,0.013,0.001,Rt_CONa_Cinga-Rt_SVNa_ParOper,0.185467077,0.102993324,-0.012783934,0,0.091331384
,2176,0.064,0.058,0.109,0.001,Rt_CONa_Cinga-Rt_SVNa_PrC,-0.064471379,0.058467089,0.109394269,0,0.0360731
,2177,0.071,0.086,0.100,0.001,Rt_CONa_Cinga-Rt_SVNa_PrCv,0.071167527,0.086213044,-0.099975926,0,0.018287827
,2178,0.114,0.059,0.053,0.001,Rt_CONa_Cinga-Rt_SVNa_Ins,0.11379746,0.058908216,-0.05272389,0,0.038737237
,2179,0.387,0.096,0.023,0.001,Rt_CONa_Cinga-Rt_SVNa_ParMed,0.387465379,0.096403794,-0.022826448,0,0.153220586
,2180,0.149,0.006,0.058,0.001,Rt_CONa_Cinga-Rt_SVNa_FrMed,-0.148650944,0.005958765,-0.058087683,0,-0.065739055
,2181,0.131,0.134,0.087,0.001,Rt_CONa_Cinga-Rt_SVNb_IPL,0.130663861,0.133576994,0.087304345,0,0.114799843
,2182,0.116,0.040,0.004,0.001,Rt_CONa_Cinga-Rt_SVNb_PFCd,-0.115889042,-0.039971374,-0.004157871,0,-0.051630204
,2183,0.169,0.138,0.040,0.001,Rt_CONa_Cinga-Rt_SVNb_PFCl,0.168576632,0.138030541,0.039753971,0,0.114764149
,2184,0.364,0.256,0.260,0.001,Rt_CONa_Cinga-Rt_SVNb_PFClv,0.363641024,0.255864119,0.260431818,0,0.291392447
,2185,0.145,0.103,0.123,0.001,Rt_CONa_Cinga-Rt_SVNb_PFCv,-0.145220132,0.10272607,-0.123330794,0,-0.055118595
,2186,0.168,0.002,0.008,0.001,Rt_CONa_Cinga-Rt_SVNb_PFCmp,-0.167937527,-0.00186298,0.007702472,0,-0.05253254
,2187,0.123,0.225,0.155,0.001,Rt_CONa_Cinga-Rt_SVNb_Cinga,0.122825713,0.225362878,0.154967538,0,0.16849682
,2188,0.127,0.062,0.121,0.001,Rt_CONa_Cinga-Lt_SMNa,0.127010195,-0.062111933,-0.120757938,0,-0.01955692
,2189,0.044,0.060,0.186,0.001,Rt_CONa_Cinga-Lt_SMNb_Cent,0.043705798,-0.059938359,-0.186340872,0,-0.068207986
,2190,0.060,0.016,0.227,0.001,Rt_CONa_Cinga-Lt_SMNb_S2,0.060177176,0.016195329,-0.226936646,0,-0.050649085
,2191,0.135,0.034,0.083,0.001,Rt_CONa_Cinga-Lt_SMNb_Ins,0.135180846,-0.033871643,-0.083385578,0,0.004420281
,2192,0.044,0.024,0.184,0.001,Rt_CONa_Cinga-Lt_SMNb_Aud,-0.043857953,-0.023797344,-0.183972385,0,-0.084812568
,2193,0.232,0.072,0.126,0.001,Rt_CONa_Cinga-Rt_SMNa,0.232178157,-0.072174393,-0.126076602,0,0.010722656
,2194,0.032,0.044,0.126,0.001,Rt_CONa_Cinga-Rt_SMNb_Cent,0.032097742,0.044075183,-0.125802131,0,-0.01699389
,2195,0.007,0.106,0.222,0.001,Rt_CONa_Cinga-Rt_SMNb_S2,0.00688356,-0.105595138,-0.221681581,0,-0.107717816
,2196,0.325,0.097,0.349,0.001,Rt_CONa_Cinga-Rt_SMNb_Ins,-0.325478645,-0.096879988,-0.349283691,0,-0.257092904
,2197,0.063,0.034,0.282,0.001,Rt_CONa_Cinga-Rt_SMNb_Aud,0.063330223,0.034327581,-0.282310362,0,-0.062118916
,2198,0.002,0.176,0.185,0.001,Rt_CONa_Cinga-Lt_SMN_TempPar,-0.00168688,-0.175750001,-0.184627356,0,-0.121614013
,2199,0.001,0.116,0.139,0.001,Rt_CONa_Cinga-Rt_SMN_TempPar,0.000854483,-0.115509309,-0.139308845,0,-0.086050974
,2200,0.008,0.121,0.319,0.001,Rt_CONa_Cinga-Lt_VSNc_Striate,-0.00766437,-0.121093418,-0.319096957,0,-0.149808271
,2201,0.135,0.048,0.257,0.001,Rt_CONa_Cinga-Lt_VSNc_ExStr,0.135111234,-0.047701889,-0.256872009,0,-0.056972795
,2202,0.057,0.207,0.420,0.001,Rt_CONa_Cinga-Lt_VSNp_Striate,-0.056918601,-0.206866871,-0.419814362,0,-0.228596682
,2203,0.108,0.182,0.192,0.001,Rt_CONa_Cinga-Lt_VSNp_ExStrInf,0.107624215,-0.182366812,-0.192111451,0,-0.089521387
,2204,0.043,0.015,0.250,0.001,Rt_CONa_Cinga-Lt_VSNp_ExStrSup,-0.042765677,-0.014987867,-0.249504936,0,-0.102825712
,2205,0.008,0.169,0.077,0.001,Rt_CONa_Cinga-Rt_VSNc_Striate,-0.008454999,-0.168964249,-0.076889302,0,-0.085952527
,2206,0.201,0.012,0.286,0.001,Rt_CONa_Cinga-Rt_VSNc_ExStr,0.20144663,-0.0122279,-0.285779818,0,-0.032371513
,2207,0.191,0.312,0.434,0.001,Rt_CONa_Cinga-Rt_VSNp_Striate,-0.190816243,-0.312306233,-0.434254076,0,-0.313287517
,2208,0.119,0.091,0.286,0.001,Rt_CONa_Cinga-Rt_VSNp_ExStrInf,0.11867041,-0.090941746,-0.286019089,0,-0.086560669
,2209,0.025,0.194,0.277,0.001,Rt_CONa_Cinga-Rt_VSNp_ExStrSup,0.024978999,-0.19371106,-0.277411112,0,-0.149187258
,2210,0.002,0.056,0.046,0.001,Rt_CONa_Cinga-Lt-Accm,-0.001973024,0.056279246,0.046325617,0,0.035995991
,2211,0.298,0.188,0.225,0.001,Rt_CONa_Cinga-Rt-Accm,0.298173118,0.188072498,0.225225385,0,0.235872527
,2212,0.530,0.034,0.125,0.001,Rt_CONa_Cinga-Lt-Amyg,0.529953823,0.034224847,0.125059465,0,0.229247435
,2213,0.242,0.021,0.215,0.001,Rt_CONa_Cinga-Rt-Amyg,0.241903943,-0.021280774,-0.214983313,0,0.001179012
,2214,0.225,0.427,0.317,0.001,Rt_CONa_Cinga-Lt-Caud,-0.224771114,-0.427273926,-0.316545384,0,-0.323459964
,2215,0.184,0.133,0.127,0.001,Rt_CONa_Cinga-Rt-Caud,-0.183965064,-0.133436986,-0.127303255,0,-0.14457005
,2216,0.106,0.277,0.265,0.001,Rt_CONa_Cinga-Lt-Hipp,0.10553509,-0.276700098,-0.265281074,0,-0.145974711
,2217,0.223,0.193,0.232,0.001,Rt_CONa_Cinga-Rt-Hipp,0.223315293,-0.193047243,-0.232054151,0,-0.067895354
,2218,0.048,0.186,0.197,0.001,Rt_CONa_Cinga-Lt-Pall,-0.048374221,0.185601983,0.19748633,0,0.111695256
,2219,0.073,0.014,0.069,0.001,Rt_CONa_Cinga-Rt-Pall,-0.072744598,-0.013905423,-0.06853607,0,-0.051190744
,2220,0.247,0.255,0.341,0.001,Rt_CONa_Cinga-Lt-Puta,-0.246686209,-0.254973365,-0.340817952,0,-0.282061719
,2221,0.186,0.157,0.243,0.001,Rt_CONa_Cinga-Rt-Puta,-0.186159327,-0.15741569,-0.243495298,0,-0.196779126
,2222,0.143,0.188,0.033,0.001,Rt_CONa_Cinga-Lt-Thal,-0.143165586,-0.188269735,-0.033162283,0,-0.120619063
,2223,0.151,0.109,0.025,0.001,Rt_CONa_Cinga-Rt-Thal,-0.151409604,-0.108644572,0.024502182,0,-0.077208354
,2224,0.422,0.174,0.191,0.001,Rt_CONb_Temp-Rt_CONb_IPL,-0.422457554,-0.174102107,-0.191478883,0,-0.261702616
,2225,0.135,0.055,0.075,0.001,Rt_CONb_Temp-Rt_CONb_PFCld,0.135104143,-0.055056264,-0.075153095,0,0.000732213
,2226,0.215,0.168,0.134,0.001,Rt_CONb_Temp-Rt_CONb_PFClv,-0.214863471,-0.168217368,-0.134316284,0,-0.167285564
,2227,0.174,0.282,0.277,0.001,Rt_CONb_Temp-Rt_CONb_PFCmp,-0.174167072,-0.282475061,-0.276570706,0,-0.246969794
,2228,0.009,0.158,0.090,0.001,Rt_CONb_Temp-Rt_CONc_pCun,-0.009357796,-0.157834763,-0.090493501,0,-0.087907442
,2229,0.266,0.094,0.002,0.001,Rt_CONb_Temp-Rt_CONc_Cingp,0.265770725,-0.093919008,0.001741098,0,0.057154996
,2230,0.239,0.128,0.144,0.001,Rt_CONb_Temp-Lt_DMNa_IPL,0.238597814,0.128456016,0.143956691,0,0.165848642
,2231,0.062,0.011,0.033,0.001,Rt_CONb_Temp-Lt_DMNa_PFCd,-0.062130513,-0.01136568,0.033403548,0,-0.007839133
,2232,0.185,0.072,0.123,0.001,Rt_CONb_Temp-Lt_DMNa_PCC,0.185318088,0.072088817,0.122799123,0,0.122231459
,2233,0.112,0.011,0.014,0.001,Rt_CONb_Temp-Lt_DMNa_PFCm,-0.11182063,-0.010587395,0.014177267,0,-0.033362179
,2234,0.084,0.133,0.033,0.001,Rt_CONb_Temp-Lt_DMNb_Temp,0.084347376,0.133389618,-0.033408018,0,0.060588464
,2235,0.018,0.021,0.227,0.001,Rt_CONb_Temp-Lt_DMNb_IPL,0.017583652,0.020530577,-0.226900025,0,-0.063377959
,2236,0.114,0.234,0.085,0.001,Rt_CONb_Temp-Lt_DMNb_PFCd,-0.113733512,0.233978993,0.085458155,0,0.069703009
,2237,0.180,0.107,0.006,0.001,Rt_CONb_Temp-Lt_DMNb_PFCl,-0.180405337,-0.106826924,-0.006240243,0,-0.096571522
,2238,0.115,0.240,0.104,0.001,Rt_CONb_Temp-Lt_DMNb_PFCv,-0.114597825,0.240473307,0.103925981,0,0.077550349
,2239,0.480,0.055,0.069,0.001,Rt_CONb_Temp-Lt_DMNc_IPL,0.479626052,0.055078571,0.068961886,0,0.200729627
,2240,0.244,0.091,0.077,0.001,Rt_CONb_Temp-Lt_DMNc_Rsp,0.244064879,-0.091444989,0.076837194,0,0.075421763
,2241,0.404,0.011,0.118,0.001,Rt_CONb_Temp-Lt_DMNc_PHC,0.403663426,0.010925436,0.117886605,0,0.176740665
,2242,0.057,0.093,0.051,0.001,Rt_CONb_Temp-Rt_DMNa_Temp,-0.056818715,-0.092824254,0.051002315,0,-0.032120748
,2243,0.174,0.060,0.133,0.001,Rt_CONb_Temp-Rt_DMNa_IPL,0.173649553,0.059720259,-0.133465456,0,0.03202219
,2244,0.033,0.033,0.087,0.001,Rt_CONb_Temp-Rt_DMNa_PFCd,-0.033453047,0.03324145,0.087437461,0,0.035747167
,2245,0.330,0.100,0.181,0.001,Rt_CONb_Temp-Rt_DMNa_PCC,0.329905626,0.10039161,0.181280603,0,0.200913909
,2246,0.023,0.029,0.122,0.001,Rt_CONb_Temp-Rt_DMNb_PFCm,-0.023039762,0.028885961,-0.121628752,0,-0.040158505
,2247,0.092,0.102,0.364,0.001,Rt_CONb_Temp-Rt_DMNb_Temp,-0.092343619,-0.101947384,-0.364014911,0,-0.187401425
,2248,0.091,0.096,0.110,0.001,Rt_CONb_Temp-Rt_DMNb_AntTemp,-0.091349187,-0.095928981,-0.109870883,0,-0.100505559
,2249,0.108,0.075,0.110,0.001,Rt_CONb_Temp-Rt_DMNb_PFCd,-0.108002378,0.075339702,0.109952075,0,0.028914662
,2250,0.171,0.213,0.097,0.001,Rt_CONb_Temp-Rt_DMNb_PFCv,-0.170995305,0.212525474,0.097208718,0,0.047261589
,2251,0.269,0.076,0.058,0.001,Rt_CONb_Temp-Rt_DMNc_IPL,0.268997757,0.076238768,0.057985854,0,0.132138056
,2252,0.201,0.194,0.005,0.001,Rt_CONb_Temp-Rt_DMNc_Rsp,0.201042573,-0.193780737,-0.004628473,0,-0.000183675
,2253,0.209,0.097,0.119,0.001,Rt_CONb_Temp-Rt_DMNc_PHC,0.209418655,0.097143425,0.118874946,0,0.139638546
,2254,0.196,0.276,0.176,0.001,Rt_CONb_Temp-Lt_DANa_TempOcc,0.195937133,0.276050388,0.176154481,0,0.216932995
,2255,0.471,0.310,0.135,0.001,Rt_CONb_Temp-Lt_DANa_ParOcc,0.470977453,0.310136544,0.135392303,0,0.304612933
,2256,0.205,0.045,0.037,0.001,Rt_CONb_Temp-Lt_DANa_SPL,-0.204999677,-0.044892152,-0.03682533,0,-0.093621802
,2257,0.146,0.148,0.071,0.001,Rt_CONb_Temp-Lt_DANb_TempOcc,0.146130293,0.148376556,-0.071378906,0,0.073844029
,2258,0.082,0.169,0.241,0.001,Rt_CONb_Temp-Lt_DANb_PostC,-0.0822026,0.169460757,-0.240743809,0,-0.051222806
,2259,0.148,0.102,0.203,0.001,Rt_CONb_Temp-Lt_DANb_FEF,-0.148376433,0.10241784,-0.203118083,0,-0.083121854
,2260,0.058,0.037,0.138,0.001,Rt_CONb_Temp-Lt_DANb_PrCv,0.057988056,0.037369694,-0.137790532,0,-0.014680569
,2261,0.029,0.255,0.138,0.001,Rt_CONb_Temp-Rt_DANa_TempOcc,0.02882158,0.254992586,0.138145348,0,0.142222979
,2262,0.324,0.257,0.153,0.001,Rt_CONb_Temp-Rt_DANa_ParOcc,0.323517229,0.256564075,0.152820982,0,0.242846851
,2263,0.156,0.070,0.127,0.001,Rt_CONb_Temp-Rt_DANa_SPL,-0.155986057,-0.07022033,-0.126596168,0,-0.1159055
,2264,0.034,0.100,0.008,0.001,Rt_CONb_Temp-Rt_DANb_TempOcc,-0.034278977,0.099834858,0.008104835,0,0.025710705
,2265,0.073,0.185,0.029,0.001,Rt_CONb_Temp-Rt_DANb_PostC,0.073010326,0.185495972,-0.029248609,0,0.076158146
,2266,0.111,0.114,0.053,0.001,Rt_CONb_Temp-Rt_DANb_FEF,-0.111223493,0.114476623,-0.053222521,0,-0.015928606
,2267,0.023,0.138,0.115,0.001,Rt_CONb_Temp-Rt_DANb_PrCv,0.022746342,0.1379427,0.114941789,0,0.093984379
,2268,0.055,0.020,0.040,0.001,Rt_CONb_Temp-Lt_LMN_TempPole,0.054928438,0.019823254,-0.039830429,0,0.009229622
,2269,0.043,0.178,0.395,0.001,Rt_CONb_Temp-Lt_LMN_OFC,0.042608632,0.177941525,0.394521452,0,0.205822784
,2270,0.156,0.103,0.120,0.001,Rt_CONb_Temp-Rt_LMN_TempPole,-0.156285785,-0.103413638,-0.120365569,0,-0.123812903
,2271,0.088,0.143,0.200,0.001,Rt_CONb_Temp-Rt_LMN_OFC,-0.088371622,0.143365942,0.20049188,0,0.086249947
,2272,0.062,0.285,0.222,0.001,Rt_CONb_Temp-Lt_SVNa_ParOper,0.062080985,0.285472994,-0.221905928,0,0.041822165
,2273,0.110,0.219,0.077,0.001,Rt_CONb_Temp-Lt_SVNa_PrCv,-0.109508674,0.219399614,-0.076672661,0,0.011617916
,2274,0.128,0.190,0.051,0.001,Rt_CONb_Temp-Lt_SVNa_Ins,-0.127954691,0.189920387,-0.051414168,0,0.004134202
,2275,0.026,0.115,0.288,0.001,Rt_CONb_Temp-Lt_SVNa_ParMed,0.025754238,0.114826282,-0.287506024,0,-0.049261789
,2276,0.332,0.164,0.283,0.001,Rt_CONb_Temp-Lt_SVNa_FrMed,-0.332087191,0.163656811,-0.283335777,0,-0.150111989
,2277,0.222,0.387,0.005,0.001,Rt_CONb_Temp-Lt_SVNb_IPL,-0.222165379,0.386694916,-0.004938868,0,0.053458372
,2278,0.287,0.114,0.218,0.001,Rt_CONb_Temp-Lt_SVNb_PFCl,-0.287128581,0.114324055,-0.218167178,0,-0.129742704
,2279,0.046,0.218,0.283,0.001,Rt_CONb_Temp-Lt_SVNb_PFCv,-0.046058221,0.217629201,-0.282815062,0,-0.037078465
,2280,0.030,0.131,0.064,0.001,Rt_CONb_Temp-Lt_SVNb_OFC,-0.029969274,0.13106405,-0.063730109,0,0.013007742
,2281,0.463,0.077,0.293,0.001,Rt_CONb_Temp-Lt_SVNb_PFCmp,-0.462763624,0.077377276,-0.292854001,0,-0.225605003
